-0.413304 0
-0.422466 0.00916185
-0.428185 0.00779027
-0.42908 0.00558082
-0.429871 0.00439472
-0.429249 0.0036419
-0.431552 0.00384439
-0.431099 0.00335997
-0.428915 0.00368122
-0.431202 0.00400889
-0.432141 0.00374587
-0.432616 0.00345232
-0.432578 0.00317591
-0.431789 0.00304419
-0.432397 0.00289835
-0.431618 0.0028207
-0.430671 0.00281377
-0.430461 0.00266118
-0.430342 0.00252003
-0.429394 0.00257182
-0.428606 0.00256995
-0.428713 0.00245268
-0.428869 0.00234885
-0.429121 0.00226285
-0.428527 0.00225009
-0.428142 0.00219583
-0.428195 0.0021136
-0.428475 0.0020558
-0.428929 0.00203499
-0.428393 0.00203791
-0.428592 0.00198112
-0.427741 0.00209859
-0.427851 0.00203701
-0.428083 0.00198974
-0.428078 0.00193206
-0.428076 0.00187762
-0.427745 0.00185583
-0.428065 0.00183439
-0.428369 0.00181237
-0.428334 0.00176683
-0.428572 0.00173961
-0.428556 0.00169776
-0.428786 0.0016736
-0.428883 0.00163802
-0.429134 0.00162082
-0.429673 0.0016743
-0.429506 0.00164681
-0.429951 0.0016725
-0.429737 0.00165202
-0.429977 0.00163644
-0.429836 0.0016102
-0.429837 0.00157893
-0.429947 0.00155276
-0.429975 0.00152399
-0.430061 0.00149852
-0.430159 0.00147472
-0.430267 0.00145268
-0.430126 0.00143441
-0.430125 0.00140989
-0.43002 0.00139012
-0.429971 0.00136804
-0.429884 0.00134862
-0.429785 0.00133073
-0.429772 0.00130983
-0.429937 0.00130003
-0.429903 0.00128063
-0.429813 0.00126456
-0.429725 0.00124891
-0.429735 0.00123071
-0.429759 0.00121324
-0.429889 0.00120306
-0.42986 0.00118659
-0.429822 0.00117086
-0.429747 0.00115731
-0.429746 0.00114178
-0.42983 0.00112979
-0.429859 0.00111541
-0.429828 0.00110146
-0.429852 0.00108769
-0.429756 0.00107829
-0.429853 0.00106931
-0.429838 0.0010563
-0.429757 0.00104658
-0.429724 0.00103459
-0.429305 0.00110494
-0.429284 0.00109221
-0.42911 0.00109359
-0.429138 0.00108145
-0.42908 0.00107076
-0.429184 0.00106385
-0.429321 0.00106104
-0.429337 0.00104957
-0.429232 0.00104353
-0.429202 0.0010328
-0.429154 0.00102303
-0.429122 0.00101281
-0.429205 0.00100575
-0.429291 0.000999146
-0.429137 0.00100086
-0.429109 0.000991201
