1.11165 0
1.06903 0.0426221
1.08385 0.0287243
1.09517 0.0232545
1.10178 0.0191868
1.09723 0.0163134
1.09396 0.0141702
1.09799 0.0129189
1.1005 0.0116667
1.09849 0.0106277
1.09731 0.00968476
1.10027 0.00932138
1.09761 0.00897615
1.09752 0.00831076
1.09736 0.00773864
1.09562 0.00744636
1.09774 0.00731162
1.09657 0.00699258
1.09708 0.00663374
1.09935 0.00669176
1.10078 0.00652301
1.1024 0.00642732
1.10369 0.00627527
1.10353 0.00601033
1.10412 0.00579534
1.1015 0.00615318
1.10182 0.00592975
1.10134 0.00573495
1.10174 0.00554869
1.10078 0.00544576
1.10105 0.0052739
1.09922 0.00542585
1.09835 0.00532914
1.09814 0.00517452
1.09896 0.00509082
1.10138 0.00551035
1.10115 0.00536449
1.10075 0.00523695
1.10164 0.00517917
1.10167 0.00504811
