0   0   0
0.0256496   0   0
0.0512993   0   0
0.0769489   0   0
0.102599   0   0
0.128248   0   0
0.153898   0   0
0.179547   0   0
0.205197   0   0
0.230847   0   0
0.256496   0   0
0.282146   0   0
0.307796   0   0
0.333445   0   0
0.359095   0   0
0.384745   0   0
0.410394   0   0
0.436044   0   0
0.461694   0   0
0.487343   0   0
0.512993   0   0
0.538642   0   0
0.564292   0   0
0.589942   0   0
0.615591   0   0
0.641241   0   0
0.666891   0   0
0.69254   0   0
0.71819   0   0
0.74384   0   0
0.769489   0   0
0.795139   0   0
0.820788   0   0
0.846438   0   0
0.872088   0.00146728   0.00070486
0.897737   0.0254639   0.00341425
0.923387   0.152638   0.00777923
0.949037   0.540702   0.0136488
0.974686   1.16654   0.0224362
1.00034   1.85077   0.024709
1.02599   2.37294   0.0276899
1.05164   2.54372   0.0266577
1.07728   2.5365   0.0223625
1.10293   2.4398   0.0248999
1.12858   2.18977   0.0225591
1.15423   1.97553   0.0215684
1.17988   1.7896   0.0219261
1.20553   1.58341   0.0277419
1.23118   1.40565   0.0252016
1.25683   1.23735   0.022165
1.28248   1.11906   0.015871
1.30813   1.0217   0.0154161
1.33378   0.922399   0.0161197
1.35943   0.870278   0.0164009
1.38508   0.822024   0.012868
1.41073   0.778636   0.0122425
1.43638   0.729263   0.0147625
1.46203   0.709599   0.0123913
1.48768   0.68459   0.00947077
1.51333   0.683356   0.0119515
1.53898   0.673866   0.0127188
1.56463   0.669418   0.0136128
1.59028   0.701737   0.0131312
1.61593   0.707233   0.0115422
1.64158   0.708773   0.0102842
1.66723   0.717167   0.0103811
1.69288   0.743228   0.013758
1.71853   0.771657   0.0100848
1.74418   0.812801   0.0110379
1.76983   0.857037   0.0092987
1.79547   0.876119   0.0117958
1.82112   0.937876   0.0124372
1.84677   0.967963   0.0132603
1.87242   0.997188   0.0142285
1.89807   1.03686   0.0115001
1.92372   1.08443   0.0124062
1.94937   1.1203   0.0122111
1.97502   1.17941   0.0124285
2.00067   1.1927   0.0128767
2.02632   1.21225   0.0117182
2.05197   1.21252   0.00934211
2.07762   1.22249   0.0101765
2.10327   1.21881   0.0093124
2.12892   1.19459   0.0101951
2.15457   1.1785   0.0108621
2.18022   1.16303   0.0111577
2.20587   1.1361   0.0126552
2.23152   1.1044   0.0111702
2.25717   1.06114   0.0100695
2.28282   1.02501   0.00932596
2.30847   1.00379   0.0117145
2.33412   0.982972   0.00961752
2.35977   0.961528   0.00984454
2.38542   0.95116   0.0104363
2.41107   0.922237   0.00869325
2.43672   0.910745   0.00918223
2.46237   0.90138   0.0087663
2.48802   0.904102   0.00589617
2.51366   0.899496   0.00657097
2.53931   0.893084   0.00687967
