0.5   0.0172234   0.0565364
0.51    0.014127   0.0498176
0.52   -0.017449   0.0542691
0.53  -0.0056832   0.0430844
0.54  -0.0024592   0.0465347
0.55   -0.113038   0.0461868
0.56   -0.032969     0.03691
0.57  -0.0241352   0.0335943
0.58  -0.0224232   0.0261117
0.59   0.0413716   0.0263341
0.6   0.0374062   0.0382125
0.61  -0.0008702   0.0256686
0.62   0.0072902   0.0250984
0.63  -0.0039134   0.0219447
0.64   0.0446876   0.0189424
0.65   0.0087318    0.015136
0.66   0.0173134   0.0177995
0.67  -0.0114606   0.0139687
0.68  -0.0106532   0.0153832
0.69  -0.0094816   0.0143395
0.7   -0.024539   0.0150451
0.71   0.0053442   0.0159829
0.72   -0.016376   0.0100626
0.73  -0.0235658   0.0143816
0.74   0.0003376   0.0154297
0.75   0.0002572   0.0132801
0.76  -0.0004938   0.0123086
0.77   0.0129364   0.0073943
0.78  -0.0225312   0.0108789
0.79   0.0041196  0.00908839
0.8   0.0006528  0.00841197
0.81    0.008203   0.0107879
0.82  -0.0112096  0.00706887
0.83   -0.000338  0.00760769
0.84   0.0019966  0.00712396
0.85  -0.0002716  0.00660447
0.86   0.0068972  0.00781755
0.87  -0.0001848  0.00493584
0.88  -0.0038946  0.00669629
0.89  -0.0006658  0.00727031
0.9   0.0081826  0.00970166
0.91  -0.0015882  0.00579833
0.92    0.001896  0.00680223
0.93   0.0023756  0.00776992
0.94   0.0029294   0.0073828
0.95    0.003048  0.00548413
0.96  -0.0060838  0.00447186
0.97   0.0057608  0.00503681
0.98  -0.0032552  0.00517296
0.99   0.0023706  0.00574552
1   -0.011902  0.00529184
1.01  -0.0002266  0.00578694
1.02   -7.74e-05   0.0045446
1.03    0.001989  0.00438567
1.04   0.0032682  0.00375606
1.05   -0.000718  0.00449287
1.06  -0.0069976  0.00475143
1.07  -0.0039898  0.00378923
1.08  -0.0039592  0.00344632
1.09  -0.0020004  0.00338132
1.1   -0.000452  0.00356298
1.11  -0.0035414  0.00395176
1.12  -0.0081578  0.00364954
1.13  -0.0040906  0.00297025
1.14  -0.0035342  0.00462203
1.15  -0.0016698  0.00282646
1.16  -0.0024022  0.00272964
1.17   -0.002034  0.00307772
1.18   0.0012554  0.00318009
1.19  -0.0031018   0.0037856
1.2   0.0013648  0.00249668
1.21   -0.000694  0.00286912
1.22   -0.000925  0.00312585
1.23  -0.0009926  0.00239831
1.24   0.0039676  0.00220988
1.25   0.0003928  0.00235242
1.26  -0.0021332  0.00297416
1.27   -0.003652  0.00260854
1.28    0.006634  0.00342545
1.29   0.0050034  0.00263132
1.3  -0.0019442  0.00309086
1.31   0.0018054  0.00201818
1.32   0.0012642  0.00221791
1.33   0.0001388  0.00216745
1.34   -0.000171  0.00216699
1.35    0.001793    0.002465
1.36    0.002741  0.00209064
1.37  -0.0009784  0.00211176
1.38   -7.18e-05  0.00187353
1.39   -0.004598   0.0017617
1.4   0.0019452  0.00202647
1.41  -0.0013174  0.00207194
1.42   -0.001058  0.00166393
1.43   0.0014634  0.00223175
1.44   0.0001528  0.00216627
1.45  -0.0008726  0.00248345
1.46    0.001758  0.00207681
1.47   -0.000756  0.00176492
1.48    0.000722  0.00181829
1.49  -0.0021278  0.00200607
1.5   0.0005908  0.00183363
1.51  -0.0001278  0.00160001
1.52   0.0025866  0.00166036
1.53   0.0025772  0.00216948
1.54  -0.0032124  0.00165327
1.55   -0.000807  0.00168508
1.56  -0.0030044  0.00155285
1.57  -0.0021498  0.00143591
1.58   -0.001864   0.0021139
1.59       5e-06  0.00171998
1.6  -0.0001888   0.0018078
1.61   0.0033786  0.00199061
1.62   0.0004918   0.0020779
1.63   -4.24e-05  0.00184518
1.64    0.001011  0.00148655
1.65  -0.0042608  0.00160271
1.66   -0.000362  0.00163175
1.67  -0.0044164  0.00128072
1.68   -0.001168  0.00153422
1.69   0.0035238  0.00119404
1.7  -0.0015514  0.00135534
1.71  -0.0003518   0.0016361
1.72  -0.0001034  0.00130019
1.73  -0.0001172  0.00110952
1.74   0.0012522  0.00146451
1.75   0.0011824  0.00141913
1.76    0.001728  0.00116565
1.77  -0.0033664  0.00167717
1.78   0.0002606  0.00112065
1.79   0.0029162  0.00147591
1.8   0.0003454 0.000948335
1.81   -0.001727  0.00159858
1.82   0.0018348  0.00137742
1.83   0.0005162  0.00124567
1.84  -0.0007462    0.001424
1.85   0.0003946  0.00121659
1.86  -0.0008338  0.00107708
1.87  -0.0002208 0.000973137
1.88  -0.0014562  0.00151782
1.89  -0.0009028  0.00151261
