0.5    0.329462   0.0034327
0.51    0.346054  0.00218388
0.52    0.360764  0.00154795
0.53     0.38052  0.00122439
0.54    0.390696 0.000941513
0.55    0.405202 0.000838996
0.56    0.409543 0.000986385
0.57    0.411241  0.00129318
0.58    0.423711  0.00146936
0.59    0.425562   0.0018681
0.6    0.434348  0.00180481
0.61     0.43202  0.00200194
0.62    0.441957   0.0025081
0.63     0.43872  0.00202824
0.64    0.438299  0.00211863
0.65    0.436929  0.00134308
0.66    0.432109  0.00144306
0.67    0.430682  0.00136146
0.68    0.437953  0.00142563
0.69    0.437878  0.00144137
0.7    0.436178 0.000887438
0.71    0.438192 0.000645405
0.72    0.444805   0.0019522
0.73    0.443237  0.00172889
0.74       0.439 0.000683748
0.75     0.43395 0.000951557
0.76    0.434599  0.00097484
0.77    0.435164 0.000991893
0.78    0.437576  0.00124299
0.79    0.437419  0.00102825
0.8    0.442407 0.000606734
0.81    0.442941 0.000755639
0.82    0.439125 0.000871355
0.83    0.438183 0.000830907
0.84     0.43874  0.00070908
0.85     0.43897 0.000726725
0.86      0.4354 0.000546853
0.87    0.436269 0.000635665
0.88    0.433737 0.000831673
0.89    0.432889  0.00101486
0.9    0.434136   0.0010466
0.91    0.433915  0.00104726
0.92    0.433778  0.00110603
0.93    0.428309  0.00102599
0.94    0.429649 0.000661675
0.95    0.428847 0.000629368
0.96    0.425582 0.000767954
0.97    0.425813 0.000641679
0.98    0.423348 0.000672641
0.99    0.421675 0.000812715
1     0.41704 0.000944614
1.01    0.414962  0.00093906
1.02    0.413843 0.000743174
1.03    0.411598 0.000662813
1.04    0.410245  0.00066271
1.05    0.409311 0.000548601
1.06      0.4071 0.000649213
1.07    0.403405 0.000701848
1.08    0.401394 0.000722204
1.09    0.398511 0.000718302
1.1    0.395697 0.000947599
1.11    0.392869  0.00098868
1.12    0.390615 0.000957697
1.13    0.388192 0.000939052
1.14    0.384668 0.000923777
1.15    0.382762 0.000877985
1.16    0.380215 0.000847936
1.17    0.378764 0.000734663
1.18    0.375129 0.000864454
1.19    0.372076 0.000766391
1.2    0.369713 0.000741209
1.21    0.368904 0.000650124
1.22    0.366016  0.00060542
1.23    0.363968 0.000420288
1.24    0.361373 0.000280078
1.25    0.359038 0.000276551
1.26    0.355722 0.000278256
1.27    0.353415 0.000383673
1.28    0.350813 0.000211076
1.29    0.348407 0.000193605
1.3    0.344586 0.000170778
1.31    0.341141  0.00022042
1.32    0.337859 0.000279673
1.33    0.334326 0.000372895
1.34    0.330966 0.000415541
1.35    0.329001 0.000426436
1.36    0.326843 0.000334522
1.37    0.324461 0.000313333
1.38    0.321222 0.000245708
1.39    0.319141 0.000242662
1.4    0.316398 0.000260685
1.41    0.313897 0.000249574
1.42    0.311273 0.000219732
1.43    0.308647 0.000232588
1.44    0.306056 0.000213771
1.45    0.303981 0.000215189
1.46    0.301364 0.000206132
1.47    0.299022 0.000168473
1.48     0.29656  0.00017997
1.49    0.294739 0.000144947
1.5    0.292707 0.000198668
1.51    0.291494 0.000235509
1.52    0.289138  0.00029407
1.53    0.286485 0.000329757
1.54    0.284028 0.000237862
1.55    0.282147 0.000239449
1.56      0.2793  0.00016425
1.57    0.276289 0.000157053
1.58    0.274315 0.000186742
1.59     0.27218 0.000160093
1.6    0.270022 0.000135394
1.61    0.268534 0.000146771
1.62    0.266024 0.000157639
1.63    0.264561 0.000252592
1.64    0.261721 0.000201334
1.65    0.259934 0.000176871
1.66    0.257705 0.000162355
1.67    0.255466 0.000191689
1.68     0.25267 0.000141948
1.69    0.250761  0.00014564
1.7    0.249217 0.000199758
1.71    0.247463 0.000190023
1.72    0.245247 0.000180398
1.73    0.243078 0.000145886
1.74    0.240696 0.000142459
1.75    0.239004 0.000173005
1.76    0.237448 0.000221391
1.77    0.236005   0.0002094
1.78    0.233809 0.000186613
1.79    0.232118 0.000216798
1.8    0.230067 0.000182564
1.81    0.227975 0.000144196
1.82    0.226073 0.000132911
1.83    0.223802 0.000114381
1.84    0.221726 0.000113158
1.85    0.220065 0.000123754
1.86    0.218109 9.82203e-05
1.87    0.216631 9.76385e-05
1.88    0.215137 0.000125924
1.89    0.213523 0.000134084
1.9    0.212156 0.000116481
1.91    0.210686 0.000130839
1.92    0.208657 0.000119828
1.93    0.207258 0.000151132
1.94    0.205436 9.77211e-05
1.95    0.203927 6.78313e-05
1.96    0.202693 0.000101406
1.97    0.201269 0.000112421
1.98    0.199757 0.000129137
1.99    0.198598 0.000147068
2    0.197182  0.00017071
