-0.696633 0.717427
-0.863178 0.504899
-0.954323 0.298776
-0.970134 -0.242568
-0.773648 -0.633616
-0.766876 -0.641795
-0.743104 -0.669176
-0.752675 -0.658392
-0.724246 -0.689541
-0.634131 -0.773226
-0.542311 -0.840178
-0.528876 -0.848699
-0.509232 -0.860629
0.499425 -0.866357
0.499579 -0.866268
0.544925 -0.838485
0.655184 -0.755469
0.678269 -0.734814
0.741392 -0.671072
0.884409 -0.466713
0.951795 -0.306734
0.861923 0.50704
0.783788 0.621029
0.728193 0.685372
0.689592 0.724198
0.566571 0.824013
0.552223 0.833696
0.492002 0.870594
-0.484435 0.874827
-0.589434 0.807817
