1.20701 0
1.21039 0.0033744
1.18924 0.0212405
1.20045 0.0187442
1.20492 0.0151899
1.20764 0.0126985
1.20669 0.010774
1.20701 0.0093357
1.20984 0.00870843
1.20847 0.00790985
1.20903 0.00717664
1.20291 0.008965
1.20654 0.00901168
1.20825 0.00851583
1.20375 0.0091136
1.20667 0.00901235
1.20673 0.0084658
1.20396 0.00844777
1.20408 0.00799165
1.20517 0.00765934
1.20399 0.0073803
1.20714 0.00771095
1.20489 0.00770281
1.2047 0.00737757
1.20532 0.00710393
1.20604 0.00686287
1.20491 0.00669958
1.20455 0.00646598
1.20634 0.00649136
1.20545 0.00633466
1.20545 0.00612691
1.20699 0.00612833
1.20585 0.00604878
1.20503 0.00592505
1.20563 0.0057844
1.20461 0.00571284
1.20541 0.00561393
1.20552 0.00546537
1.20604 0.00534872
1.20588 0.00521598
