-5.0275 0
-5.01377 0.0137304
-4.99833 0.0173594
-5.00755 0.0153506
-5.00237 0.0129701
-4.98999 0.0162929
-5.00159 0.0180102
-4.99551 0.0167437
-4.98494 0.0181594
-4.98657 0.0163244
-4.98515 0.0148337
-4.9901 0.014415
-4.99556 0.014342
-4.99794 0.0134893
-5.00198 0.0131927
-5.00632 0.0130821
-5.0122 0.0136209
-5.01366 0.0129248
-5.01383 0.0122268
-5.01504 0.0116619
-5.00853 0.0128601
-5.00879 0.0122643
-5.01047 0.0118382
-5.01034 0.0113349
-5.00811 0.0110993
-5.00592 0.0108854
-5.00598 0.0104747
-5.00594 0.0100937
-5.00566 0.00974333
-5.00465 0.00946711
-5.00154 0.0096711
-5.00194 0.00937234
-5.00084 0.0091499
-4.99772 0.00940873
-4.99733 0.00914414
-4.99854 0.00896807
-4.99775 0.00875834
-5.00071 0.00902549
-5.0006 0.00879172
-4.9997 0.00861623
