0.961241 0
0.960829 0.00041212
0.960754 0.000249414
0.960576 0.000251004
0.961297 0.000747116
0.961057 0.000655765
0.961037 0.000554565
0.961163 0.000496538
0.961089 0.000444069
0.96097 0.000414653
0.961086 0.000392378
0.961094 0.000358282
0.961012 0.000339451
0.961091 0.000324068
0.961174 0.000312728
0.961151 0.000293439
0.961165 0.000276018
0.961193 0.000261661
0.961216 0.000248587
0.961153 0.000244102
0.961238 0.000247544
0.96114 0.000255811
0.961225 0.000258817
0.961284 0.000254752
0.961205 0.000256942
0.961213 0.000246993
0.961203 0.000237871
0.961173 0.000231126
0.961179 0.000223083
0.961174 0.000215578
0.961229 0.000215765
0.961221 0.000209092
0.961204 0.000203374
0.961185 0.000198165
0.961194 0.000192613
0.961193 0.000187187
0.96118 0.000182574
0.961169 0.000178042
0.961179 0.0001737
0.961205 0.000171335
