-5.44353 0
-5.44323 0.0003002
-5.4436 0.000403459
-5.4437 0.000303301
-5.44342 0.000365062
-5.44304 0.000479826
-5.44318 0.000427072
-5.44345 0.0004605
-5.44362 0.00043986
-5.44354 0.000401467
-5.44338 0.000396919
-5.44339 0.000362419
-5.44349 0.000349066
-5.44344 0.000327323
-5.44341 0.000305968
-5.44333 0.000297285
-5.44336 0.000280415
-5.44331 0.000268311
-5.44337 0.000259814
-5.4434 0.00024918
-5.44338 0.000238551
-5.44346 0.000243532
-5.44355 0.000249315
-5.44357 0.000239407
-5.44352 0.000235729
-5.44357 0.000232041
-5.44369 0.000252382
-5.44371 0.000244146
-5.44368 0.000237626
-5.44368 0.00022957
-5.44368 0.000222043
-5.44369 0.000215724
-5.44368 0.000209855
-5.44371 0.000206639
-5.44369 0.000201957
-5.44363 0.000205029
-5.44367 0.00020412
-5.44365 0.000199938
-5.4436 0.000200255
-5.44358 0.000197117
