-0.349963 0
-0.351108 0.00114564
-0.356037 0.00497259
-0.359208 0.0047347
-0.36366 0.00576844
-0.362873 0.00477524
-0.360877 0.00450246
-0.357188 0.00536795
-0.357706 0.00476236
-0.35714 0.00429693
-0.360275 0.00499351
-0.363073 0.0053483
-0.36656 0.00603006
-0.368447 0.00589301
-0.368052 0.00550028
-0.366922 0.00526769
-0.365029 0.00529788
-0.364671 0.00500766
-0.364322 0.00474961
-0.363197 0.00464433
-0.361642 0.00468319
-0.360414 0.00463114
-0.358793 0.00471256
-0.358337 0.00453496
-0.358608 0.0043582
-0.359004 0.00420594
-0.359758 0.00411685
-0.361199 0.00422068
-0.362353 0.00423292
-0.363165 0.0041691
-0.36288 0.00404239
-0.363126 0.00392174
-0.363275 0.00380395
-0.363878 0.00373942
-0.364318 0.00365749
-0.364705 0.00357549
-0.364296 0.00350152
-0.363466 0.00350762
-0.362951 0.00345512
-0.362446 0.00340527
