1.53378 0
1.57924 0.0454668
1.56024 0.032406
1.58973 0.0373407
1.52183 0.0738032
1.47946 0.0736601
1.47012 0.0629523
1.4269 0.0695715
1.41169 0.0632131
1.41748 0.0568352
1.39525 0.056008
1.40363 0.0518095
1.38152 0.0525341
1.39085 0.049523
1.41284 0.0510815
1.44569 0.0579828
1.43478 0.0555464
1.43461 0.0523699
1.41942 0.0518125
1.4545 0.0603854
1.47042 0.0596044
1.48623 0.0589893
1.50078 0.0582124
1.50351 0.055801
1.49964 0.0536621
1.51592 0.054066
1.52057 0.0522322
1.505 0.0526841
1.51674 0.0521728
1.51715 0.0504054
1.50623 0.0499618
1.51462 0.0490981
1.54706 0.0575938
1.53134 0.0580433
1.54182 0.0573254
1.53682 0.0559336
1.54045 0.0545215
1.5407 0.0530679
1.53607 0.0518955
1.53166 0.0507738
1.54562 0.0514506
1.54108 0.0504155
1.53448 0.0496694
1.52434 0.049575
1.55279 0.0561954
1.54484 0.0555323
1.53475 0.0552676
1.52351 0.0552581
1.513 0.0551306
1.50705 0.054344
1.50378 0.0533677
1.51101 0.0528282
1.51939 0.0524941
1.51568 0.0516461
1.5098 0.0510378
1.50403 0.0504496
1.50273 0.0495736
1.511 0.0494075
1.52372 0.0502024
1.51854 0.0496297
1.50779 0.0499789
1.50401 0.0493114
1.49389 0.0495664
1.50111 0.0493163
1.49846 0.0486236
1.49175 0.0483498
1.50119 0.0485496
1.50048 0.0478355
1.49468 0.047493
1.48451 0.0479013
1.4804 0.0474003
1.47499 0.0470495
1.48684 0.0478897
1.48305 0.0473902
1.48077 0.0468097
1.47232 0.0469546
1.4673 0.0466129
1.47301 0.046365
1.48615 0.0476241
1.49349 0.0475934
1.49022 0.0471159
1.49125 0.0465493
1.49413 0.046075
1.4879 0.0459479
1.48703 0.0454124
1.48428 0.0449652
1.4781 0.0448732
1.47728 0.044368
1.47389 0.0439977
1.47116 0.0435913
1.47125 0.0431097
1.47121 0.0426386
1.46852 0.042263
1.47457 0.0422464
1.4756 0.041812
1.4768 0.0413915
1.47856 0.0410004
1.47528 0.0407118
1.47353 0.0403364
1.47534 0.039972
1.4827 0.0402528
1.49265 0.0410792
1.48797 0.040947
1.48927 0.0405724
1.48453 0.0404629
1.48064 0.0402683
1.48124 0.0398948
1.48498 0.0396995
1.48492 0.0393337
1.48174 0.0391034
1.48259 0.0387587
1.48018 0.0384864
1.47942 0.0381518
1.47527 0.0380434
1.4722 0.0378355
1.47492 0.0376065
1.47582 0.0372944
1.48661 0.0385194
1.48842 0.0382374
1.48728 0.0379347
1.48694 0.0376214
1.48552 0.0373387
1.48798 0.0371157
1.48616 0.0368604
1.48327 0.0366784
1.48488 0.036422
1.48365 0.0361552
1.4882 0.036159
1.48552 0.0359773
1.48325 0.0357714
1.48394 0.035504
1.48405 0.0352342
1.48553 0.0349996
1.48573 0.034738
1.48544 0.0344809
1.48507 0.0342285
1.48374 0.0340035
1.48385 0.0337564
1.48424 0.0335149
1.48145 0.0333915
1.48571 0.0334261
1.4846 0.0332082
1.48175 0.0330979
1.48345 0.0329112
1.48429 0.0326942
1.48432 0.0324695
1.48445 0.0322481
1.48506 0.0320354
1.48285 0.0318961
1.48249 0.0316848
1.47928 0.0316374
1.4787 0.0314339
1.47748 0.0312516
1.48382 0.0316882
1.48068 0.0316395
1.48563 0.0318238
1.48513 0.0316243
1.48484 0.031425
1.48126 0.0314311
1.48389 0.0313444
1.48395 0.0311492
1.48314 0.030967
1.48346 0.0307781
1.48196 0.0306263
1.48159 0.0304424
1.48402 0.0303558
1.48345 0.0301789
1.48553 0.0300707
1.48351 0.0299603
1.48099 0.0298897
1.48033 0.0297218
1.48277 0.0296494
1.48503 0.0295637
1.48343 0.0294369
1.48492 0.0293064
1.4812 0.0293769
1.48102 0.029211
1.48153 0.0290509
1.47864 0.0290321
1.48052 0.0289314
1.48067 0.0287716
1.47814 0.028725
1.48432 0.0292273
1.48203 0.0291575
1.48014 0.0290615
1.48418 0.0291867
1.48451 0.0290321
1.49138 0.0296829
1.49218 0.0295362
1.49543 0.0295594
1.49535 0.0294043
1.49589 0.0292557
1.49515 0.0291131
1.49357 0.0290058
1.49367 0.0288569
1.49326 0.0287123
1.49714 0.0288281
1.49493 0.0287667
1.49314 0.028678
1.49222 0.0285489
1.48982 0.0285082
1.49034 0.0283715
1.49657 0.0289106
1.49491 0.0288166
1.49344 0.0287131
1.49112 0.0286669
1.48931 0.0285857
1.48946 0.0284483
1.48988 0.028315
1.48826 0.0282263
1.48735 0.0281072
1.48972 0.0280742
1.49296 0.0281299
1.49145 0.0280389
1.49157 0.0279085
1.4933 0.0278325
1.49321 0.027704
1.49402 0.0275884
1.49317 0.0274752
1.4934 0.027351
1.49146 0.0272965
1.49179 0.0271753
1.49068 0.027076
1.49229 0.0270025
1.49074 0.0269268
1.49118 0.0268111
1.49305 0.026758
1.49343 0.0266431
1.49138 0.0266053
1.49035 0.0265095
1.48893 0.0264327
1.49086 0.0263892
1.49238 0.0263197
1.49183 0.0262128
1.49061 0.0261294
1.4903 0.0260203
1.4921 0.0259724
1.49059 0.0259066
1.49209 0.0258409
1.49257 0.0257376
1.49311 0.0256362
1.49173 0.0255669
1.49095 0.0254734
1.4904 0.0253749
1.49062 0.0252721
1.49016 0.0251734
1.48791 0.0251717
1.48865 0.025081
1.48794 0.0249903
1.48683 0.0249148
1.48609 0.0248263
1.48403 0.0248138
1.48501 0.024735
1.48485 0.024638
1.48292 0.0246168
1.48292 0.0245205
1.48444 0.0244726
1.48455 0.0243778
1.48597 0.0243246
1.48756 0.0242834
1.48664 0.0242078
1.48515 0.0241609
1.48456 0.0240761
1.48379 0.0239971
1.48455 0.0239183
1.48275 0.0238963
1.48625 0.0240626
1.48574 0.0239779
1.48406 0.0239476
1.48347 0.0238662
1.48344 0.023778
1.48394 0.0236958
1.48424 0.0236108
1.48247 0.0235914
1.48381 0.0235439
1.48269 0.0234853
1.48243 0.0234018
1.48226 0.0233181
1.48224 0.0232344
1.48097 0.023186
1.47991 0.0231276
1.48086 0.0230646
1.48022 0.0229919
1.47948 0.0229226
1.48065 0.0228719
1.47969 0.0228118
1.48011 0.0227361
1.48115 0.0226806
1.48048 0.0226118
1.47941 0.022559
1.47882 0.0224892
1.47998 0.0224421
1.4795 0.0223706
1.48069 0.0223266
1.47974 0.022271
