4.94348 0
4.98912 0.0456448
4.95837 0.0405012
4.96203 0.0288719
4.97186 0.0244296
4.96907 0.0201412
4.97349 0.0175884
4.9551 0.0238781
4.95722 0.0211645
4.94219 0.0241678
4.94816 0.022661
4.96764 0.0284096
4.95887 0.0275638
4.9633 0.0258999
4.96349 0.0241123
4.96266 0.0225703
4.96014 0.0213504
4.96209 0.0202244
4.96896 0.0203244
4.96556 0.0195785
4.95721 0.0204105
4.95727 0.0194607
4.9631 0.0194896
4.96323 0.0186603
4.961 0.0180366
4.96852 0.0188875
4.96999 0.0182344
4.97126 0.017617
4.97061 0.0170112
4.97107 0.0164408
4.97325 0.0160498
4.97613 0.0158045
4.97705 0.015346
4.97489 0.0150434
4.97667 0.0147151
4.97406 0.0145373
4.97378 0.0141416
4.97515 0.0138325
4.97179 0.0138864
4.97127 0.0135449
4.96886 0.0134288
4.96898 0.0131057
4.96827 0.0128166
4.9695 0.0125818
4.97213 0.0125782
4.97498 0.0126261
4.97535 0.0123603
4.97682 0.0121884
4.97777 0.011975
4.97732 0.0117417
4.97399 0.0119824
4.97717 0.0121742
4.97657 0.0119578
4.97968 0.0121399
4.98007 0.0119235
4.98217 0.0118966
4.98065 0.0117844
4.9809 0.011582
4.98137 0.0113937
4.9824 0.01125
4.98615 0.0116804
4.98666 0.0115021
4.98501 0.0114386
4.9859 0.0112939
4.98586 0.0111189
4.98674 0.0109847
4.98903 0.0110579
4.98864 0.010901
4.98838 0.0107448
4.98954 0.0106525
4.99073 0.010569
4.98812 0.0107436
4.98912 0.0106432
4.9897 0.0105143
4.99023 0.0103866
4.98885 0.0103418
4.98883 0.0102066
4.98994 0.0101353
4.99003 0.0100065
4.98803 0.0100809
4.98937 0.0100453
4.9886 0.00995124
4.98661 0.0100302
4.9882 0.0100371
4.98988 0.0100586
4.98974 0.00994188
4.99028 0.00984149
4.99181 0.00984915
4.99104 0.00976882
4.99143 0.0096679
4.99451 0.010044
4.99615 0.0100678
4.998 0.0101292
4.99768 0.0100259
4.99917 0.0100308
4.99968 0.00993922
5.00184 0.0100706
5.00263 0.00999878
5.00175 0.00993704
5.00214 0.00984517
