0 0 0
1 0 0
1.41626 0.00502092 0.00354519
1.73931 0.00647369 0.00372199
2.00674 0.00489057 0.00243708
2.24196 0.00399269 0.00178089
2.44643 0.0057599 0.00235441
2.64193 0.0067334 0.00254866
2.81972 0.00722433 0.00256208
2.99426 0.00780108 0.00260534
3.15179 0.0133058 0.00422166
3.30739 0.0177892 0.00537861
3.46312 0.0165883 0.00478998
3.60133 0.017181 0.00477074
3.74045 0.0145769 0.00389708
3.87368 0.0138226 0.00356833
4.00042 0.0133453 0.00333598
4.1242 0.0162517 0.00394058
4.24754 0.0164732 0.00387829
4.37161 0.0193205 0.00441953
4.48685 0.0184237 0.00410615
4.60128 0.019267 0.00418731
4.70591 0.0177246 0.00376646
4.81302 0.0169592 0.00352361
4.91042 0.0183232 0.00373149
5.01276 0.0180563 0.00360207
5.10977 0.0201271 0.00393894
5.20254 0.020222 0.00388695
5.30654 0.0202602 0.00381796
5.39872 0.0220282 0.00408027
5.4907 0.0244737 0.0044573
5.58435 0.0253348 0.00453674
5.66487 0.0277503 0.00489867
5.75013 0.0296979 0.00516474
5.84046 0.0273287 0.00467921
5.92689 0.0287371 0.0048486
6.01486 0.0270282 0.00449356
6.09605 0.0263614 0.00432434
6.16557 0.0253595 0.00411309
6.24109 0.0277327 0.00444357
6.32174 0.0287536 0.00454836
6.39298 0.0273661 0.00428066
6.47582 0.025178 0.00388801
6.56171 0.0245796 0.00374591
6.63537 0.0241361 0.00363748
6.7038 0.0216889 0.00323532
6.7782 0.0217239 0.00320497
6.84915 0.0219936 0.00321114
6.92231 0.0210599 0.00304231
6.99162 0.0239432 0.00342455
7.06341 0.0226528 0.00320706
7.13709 0.0238852 0.00334664
7.20385 0.0242033 0.00335977
7.27512 0.02403 0.00330304
7.35462 0.0253487 0.00344664
7.42243 0.0315343 0.00424851
7.48728 0.0253746 0.00338903
7.56083 0.0244465 0.00323331
7.63026 0.0264586 0.00346759
7.70512 0.0298768 0.00387753
7.77095 0.0305594 0.00393251
7.82426 0.0302007 0.00385988
7.88911 0.0304918 0.00386506
7.96119 0.0344023 0.00432126
8.02749 0.0342976 0.00427252
8.0923 0.0336756 0.00416143
8.15272 0.0345419 0.00423686
8.21343 0.0354304 0.00431371
8.26799 0.0356001 0.00430577
8.32827 0.0318631 0.00382589
8.37811 0.0273202 0.00326091
8.44493 0.0321721 0.00380964
8.50982 0.0320281 0.00376367
8.57719 0.0323419 0.00377069
8.64324 0.0283056 0.00327488
8.68804 0.0266557 0.00306809
8.74396 0.0281599 0.0032205
8.80703 0.0272661 0.00309595
8.87529 0.0247081 0.00278392
8.91793 0.0228432 0.0025615
8.97263 0.0208204 0.00232043
9.03446 0.0201075 0.00222565
9.09506 0.0178207 0.00195938
9.15299 0.0190392 0.00208011
9.19934 0.0189232 0.00205702
9.2626 0.0215658 0.00232826
9.31608 0.0213181 0.00228831
9.36704 0.0200126 0.0021365
9.41244 0.0200976 0.00213521
9.4619 0.0223212 0.00235906
9.51349 0.0196324 0.00206364
9.55799 0.0227063 0.00237563
9.61015 0.022145 0.00230433
9.65708 0.0238007 0.00246459
9.70703 0.0232375 0.00239388
9.74972 0.0218704 0.00224318
9.79546 0.0218217 0.00222773
9.84377 0.0204605 0.00207852
9.88817 0.0244503 0.00247268
9.93643 0.0257987 0.00259637
9.98001 0.029496 0.00295551
