-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 1.63934e-05 1.59784e-05
-3.7875 4.91803e-05 4.79351e-05
-3.7625 5.7377e-05 5.59242e-05
-3.7375 3.27869e-05 3.19567e-05
-3.7125 0.000122951 0.000111713
-3.6875 0.000147541 0.000127984
-3.6625 0.000163934 0.00011058
-3.6375 3.27869e-05 2.48619e-05
-3.6125 0.000155738 0.000151794
-3.5875 0.000204918 0.000199729
-3.5625 1.63934e-05 1.59784e-05
-3.5375 0 0
-3.5125 8.19672e-05 7.98918e-05
-3.4875 0.000229508 0.000192719
-3.4625 0.000360656 0.000243043
-3.4375 0.000434426 0.000258756
-3.4125 0.000516393 0.000314326
-3.3875 0.000885246 0.000447514
-3.3625 0.00095082 0.000395928
-3.3375 0.00122131 0.000599255
-3.3125 0.00135246 0.000611508
-3.2875 0.00168852 0.000621125
-3.2625 0.00268852 0.000747153
-3.2375 0.00345902 0.00114548
-3.2125 0.00348361 0.000920144
-3.1875 0.00414754 0.000946365
-3.1625 0.00541803 0.00121982
-3.1375 0.0057459 0.0011977
-3.1125 0.00555738 0.0012156
-3.0875 0.00664754 0.00124754
-3.0625 0.00841803 0.00148852
-3.0375 0.00908197 0.00138805
-3.0125 0.00927869 0.00130193
-2.9875 0.0107295 0.00141666
-2.9625 0.0124426 0.00164482
-2.9375 0.0135902 0.00154507
-2.9125 0.0152787 0.00177237
-2.8875 0.0153197 0.0019131
-2.8625 0.0173689 0.00197391
-2.8375 0.0203197 0.00179426
-2.8125 0.021623 0.00213581
-2.7875 0.025623 0.00206993
-2.7625 0.0295574 0.00204469
-2.7375 0.0311639 0.00246676
-2.7125 0.0327787 0.0021389
-2.6875 0.0386803 0.00335965
-2.6625 0.0417951 0.0036307
-2.6375 0.0435 0.00360354
-2.6125 0.0457377 0.00321686
-2.5875 0.0510574 0.00335568
-2.5625 0.051041 0.00366849
-2.5375 0.0535738 0.00401173
-2.5125 0.0597131 0.00374013
-2.4875 0.066 0.00375174
